SPECIES_PK,LL_SPECIES,GENUS,SPECIES,SCIENTIFIC_NAME,COMMON_NAME,LOCAL_NAME,FAMILY,ABBREVIATION,FUS_CODE,FACTOR_A,FACTOR_B,NUM_SAMPLES,MAX_LEN,MIN_LEN,MAX_PRLB_IMPORT,MIN_PRLB_IMPORT,MAX_PRLB_DOMESTIC,MIN_PRLB_DOMESTIC,MAX_LB_FISH,MIN_LB_FISH,AVG_LB_FISH,MAX_CAUGHT_1000HOOKS,ENTRY_NAME,REMARKS,SYS_CREATE_TIME,SYS_MODIFY_TIME,LOAD_TABLE,LOAD_DATETIME,LOAD_USER
3610,0,Hemigymnus,"Barred thicklip",fasciatus,"Barred thicklip","Sugale gutumafia",Labridae,NULL,5261,15.952,2.687,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Thicklip, Barred",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3611,0,Thalassoma,"Sunset wrasse",lutescens,"Sunset wrasse","Sugale samasama",Labridae,NULL,5261,19.584,3.038,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Wrasse, Sunset",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3612,0,Thalassoma,"Surge wrasse",purpureum,"Surge wrasse","Uloulo gatala",Labridae,NULL,5261,19.584,3.308,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Wrasse, Surge",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3613,0,Thalassoma,"Red ribbon wrasse",quinquevittaitum,"Red ribbon wrasse","Lape moana",Labridae,NULL,5261,19.584,3.308,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Wrasse, Red Ribbon",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3614,0,Gomphosus,"Bird wrasse",varius,"Bird wrasse",Gutusio,Labridae,NULL,5261,18.241,2.999,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Wrasse, Bird",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3615,0,"Cheilinus sp","Cheilinus wrasses",spp.,"Cheilinus wrasses",Malakea,Labridae,NULL,5261,18.126,3.027,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Wrasses, Cheilinus",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3616,0,Halichoeres,"Checkerboard wrasse",hortulanus,"Checkerboard wrasse","Sugale pagota",Labridae,NULL,5261,17.658,2.959,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Wrasse, Checkerboard",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3617,0,Halichoeres,"Weedy surge wrasse",margaritaceus,"Weedy surge wrasse","Sugale uluvela",Labridae,NULL,5261,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Wrasse, Surge, Weedy",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3619,0,Novaculichthys,"Rockmover wrasse",taeniorus,"Rockmover wrasse","Sugale gasufi",Labridae,NULL,5261,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Wrasse, Rockmover",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3620,0,Epibulus,"Slingjaw Wrasse",insidiator,"Slingjaw Wrasse",NULL,Labridae,NULL,5261,17.173,2.924,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Slingjaw Wrasse",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3621,0,Plectorhinchus,"Oriental sweetlips",vittatus,"Oriental sweetlips",NULL,Haemulidae,NULL,5261,19.544,3.284,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Oriental sweetlips",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3631,0,Kuhlia,"Barred flagtail",mugil,"Barred flagtail","Mataele (Barred Flagtail)",Kuhliidae,NULL,5300,18.735,3.152,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Flagtail, Barred",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3731,0,Parupeneus,"Doublebar goatfish",bifasciatus,"Doublebar goatfish","Matulau moana",Mullidae,NULL,1350,18.966,3.209,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Goatfish, Doublebar",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3732,0,Parupeneus,"White-lined goatfish",ciliatus,"White-lined goatfish",NULL,Mullidae,NULL,1350,18.966,3.209,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Goatfish, White-lined",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3733,0,Parupeneus,"Multi-barred goatfish",multifasciatus,"Multi-barred goatfish","Iasina (Multi-barred)",Mullidae,NULL,1350,17.270,2.894,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Goatfish, Multi-barred",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3734,0,Multi-genera,Goatfishes,Multi-species,Goatfishes,"Vete, Veke",Mullidae,NULL,1350,20.655,3.518,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Goatfishes,NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3821,0,Balistapus,"Orangestripe triggerfish",undulatus,"Orangestripe triggerfish",NULL,Balistidae,NULL,4560,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Triggerfish, Orangestripe",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3822,0,Melichthys,"Pinktail triggerfish",vidua,"Pinktail triggerfish","Sumu siumumu",Balistidae,NULL,4560,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Triggerfish, Pinktail",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3823,0,Melichthys,"Black triggerfish",Niger,"Black triggerfish","Sumu uli",Balistidae,NULL,4560,10.192,1.699,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Triggerfish, Black",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3824,0,Pseudobalistes,"Blue triggerfish",fuscus,"Blue triggerfish","Sumu laulau",Balistidae,NULL,4560,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Triggerfish, Blue",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3825,0,Sufflamen,"Bridled triggerfish",freanatum,"Bridled triggerfish","Sumu gaseeleele",Balistidae,NULL,4560,14.577,2.481,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Triggerfish, Bridled",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3841,0,Rhinecanthus,Picassofish,aculeatus,Picassofish,"Sumu uouo",Balistidae,NULL,4560,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Picassofish,NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3851,0,Chaetodon,"Butterflyfish (auriga)",auriga,"Butterflyfish (auriga)",Siu,Chaetodontidae,NULL,340,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Butterflyfish (auriga)",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3852,0,Chaetodon,"Racoon butterflyfish",lunula,"Racoon butterflyfish","Tifitifi laumea",Chaetodontidae,NULL,340,15.963,2.759,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Butterflyfish, Racoon",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3853,0,Chaetodon,"Butterflyfish (melanotic)",melannotus,"Butterflyfish (melanotic)","Tifitifi paipai",Chaetodontidae,NULL,340,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Butterflyfish (melanotic)",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3854,0,Chaetodon,"Saddleback butterflyfish",ephippium,"Saddleback butterflyfish","Tifitifi tuauli",Chaetodontidae,NULL,340,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Butterflyfish, Saddleback",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3855,0,Taractichthys,Monchong,steindachneri,Monchong,Manifi,Bramidae,NULL,2710,18.500,3.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Monchong,NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3856,0,Caesio,"Blue and Yellow Fusilier",teres,"Blue and Yellow Fusilier",NULL,Caesionidae,NULL,5261,18.900,3.053,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Blue and Yellow Fusilier",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3857,0,Caesio,"Variable-lined fusilier",varilineata,"Variable-lined fusilier",NULL,Caesionidae,NULL,5261,19.960,2.991,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Variable-lined fusilier",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3858,0,Cephalopholis,"Bluespotted grouper",cyanostigma,"Bluespotted grouper",NULL,Serranidae,NULL,1410,11.000,3.085,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Bluespotted grouper",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
3859,0,Coris,"Yellowtail Coris",gaimard,"Yellowtail Coris",NULL,Labridae,NULL,5261,17.897,2.974,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Yellowtail Coris",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5011,0,Carpillius,"Spotted/7-11reef crab",maculatus,"Spotted/7-11reef crab",Kuku,Decopoda,NULL,7190,38.215,1.091,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7/11,NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5012,0,Multi-genera,"Small crabs",Multi-species,"Small crabs",Kupa,Decopoda,NULL,7190,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Crabs, Small",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5013,0,Multi-genera,"Pa'a crabs",Multi-species,"Pa'a crabs","Paa (Paa)",Decopoda,NULL,7190,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Crabs, Pa'a",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5014,0,Sesama,"Large red crab",erythrodactyla,"Large red crab",Vaevaeuli,Decopoda,NULL,7190,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Crab, Large Red",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5061,0,Octopus,"Octopus (cyanea)",cyanea,"Octopus (cyanea)","Fee (Cyanea)",Octopodidae,NULL,7860,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Octopus (cyanea)",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5062,0,Octopus,"Octopus (ornatus)",ornatus,"Octopus (ornatus)","Fee (Ornatus)",Octopodidae,NULL,7860,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Octopus (ornatus)",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5063,0,Cephalopholis,"Coral grouper",miniata,"Coral grouper",NULL,Serranidae,NULL,0,16.820,2.818,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Coral grouper",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5065,0,Lethrinus,"One spot emperor",harak,"One spot emperor",NULL,Lethrinidae,NULL,0,16.795,2.818,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"One spot emperor",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5066,0,Lutjanus,"Moluccan snapper",boutton,"Moluccan snapper","Button snapper",Lutjanidae,NULL,0,1.289,-0.029,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Moluccan snapper",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5067,0,Siganus,"Honeycomb rabbitfish",stellatus,"Honeycomb rabbitfish",NULL,Siganidae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Honeycomb rabbitfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5069,0,Scarus,"Blue-barred parrotfish",ghobban,"Blue-barred parrotfish",NULL,Scaridae,NULL,0,-12.067,-2.219,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Blue-barred parrotfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5075,0,Lethrinus,"Longface emperor",olivaceus,"Longface emperor",NULL,Lethrinidae,NULL,0,16.308,2.717,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Longface emperor",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5079,0,Oxycheilinus,"Ringtail wrasse",unifasciatus,"Ringtail wrasse",NULL,Labridae,NULL,0,21.978,3.753,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Ringtail wrasse",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5082,0,Scarus,"Greenthroat parrotfish",prasiognathos,"Greenthroat parrotfish",NULL,Scaridae,NULL,0,19.230,3.296,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Greenthroat parrotfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5083,0,Scarus,"Swarthy parrotfish",niger,"Swarthy parrotfish",NULL,Scaridae,NULL,0,18.319,3.127,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Swarthy parrotfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5084,0,Scarus,"Red parrotfish",xanthopleura,"Red parrotfish",NULL,Scaridae,NULL,0,18.055,3.069,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Red parrotfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5086,0,Epinephelus,"Palemargin grouper",bontoides,"Palemargin grouper",NULL,Serranidae,NULL,0,18.012,3.025,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Palemargin grouper",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5097,0,Panulirus,"Spiny lobster (unspecified","penicillatus, versicolor","Spiny lobster (unspecified",NULL,Palinuridae,NULL,0,9.484,1.965,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Spiny lobster (unspecified)",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5106,0,Lethrinus,"Yellowlip emperor",xanthochilus,"Yellowlip emperor",NULL,Lethrinidae,NULL,0,16.959,2.837,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Yellowlip emperor",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5109,0,Epinephelus,"Brown-marbled grouper",fuscoguttatus,"Brown-marbled grouper",NULL,Serranidae,NULL,0,19.689,3.279,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Brown-marbled grouper",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5110,0,Epinephelus,"Whitestreaked grouper",ongus,"Whitestreaked grouper",NULL,Serranidae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Whitestreaked grouper",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5111,0,Epinephelus,"Blacksaddle grouper",howlandi,"Blacksaddle grouper",NULL,Serranidae,NULL,0,18.347,3.040,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Blacksaddle grouper",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5112,0,Epinephelus,"Speckled blue grouper",cyanopodus,"Speckled blue grouper",NULL,Serranidae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Speckled blue grouper",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5114,0,Cetoscarus,"Bicolor parrotfish",bicolor,"Bicolor parrotfish",NULL,Scaridae,NULL,0,17.798,3.021,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Bicolor parrotfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5115,0,Diodon,Porcupinefish,hystrix,Porcupinefish,NULL,Diodontidae,NULL,0,16.797,2.885,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Porcupinefish,NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5116,0,Acanthurus,"Orange-socket surgeonfish",auranticavus,"Orange-socket surgeonfish",NULL,Acanthuridae,NULL,0,18.119,3.141,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Orange-socket surgeonfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5131,0,Plectorhinchus,"Blubberlip, Harry hotlips",gibbosus,"Blubberlip, Harry hotlips",NULL,Haemulidae,NULL,0,17.828,3.027,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Blubberlip, Harry hotlips",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5135,0,Epinephelus,"Snubnose grouper",macrospilos,"Snubnose grouper",NULL,Serranidae,NULL,0,10.657,1.771,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Snubnose grouper",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5136,0,Lutjanus,Yellowstreaked/Dark-tailed,lemniscatus,Yellowstreaked/Dark-tailed,NULL,Lutjanidae,NULL,0,14.644,2.419,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Yellowstreaked/Dark-tailed,NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5140,0,Pseudobalistes,"Yellowmargin triggerfish",flavimarginatus,"Yellowmargin triggerfish",NULL,Balistidae,NULL,0,15.940,2.763,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Yellowmargin triggerfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5144,0,Epinephelus,"Foursaddle grouper",spilotoceps,"Foursaddle grouper",NULL,Serranidae,NULL,0,16.851,2.817,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Foursaddle grouper",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5145,0,Stongylura,"Reef needlefish",incisa,"Reef needlefish",NULL,Belonidae,NULL,0,4.060,0.448,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Reef needlefish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5146,0,Platybelone,"Keeltail needlefish",argalus,"Keeltail needlefish",NULL,Belonidae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Keeltail needlefish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5151,0,Platax,"Longfin spadefish",teira,"Longfin spadefish",NULL,Ephippidae,NULL,0,19.072,3.364,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Longfin spadefish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5156,0,Ostracion,"Yellow boxfish",cubicus,"Yellow boxfish",NULL,Ostraciidae,NULL,0,15.481,2.646,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Yellow boxfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5159,0,Decapterus,"Indian scad",russelli,"Indian scad",NULL,Carangidae,NULL,0,13.106,2.055,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Indian scad",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5160,0,Polydactylus,"Sixfinger threadfin",sexfilis,"Sixfinger threadfin",NULL,Polynemidae,NULL,0,17.818,3.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Sixfinger threadfin",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5163,0,Epinephelus,"Camouflage grouper",polyphekadion,"Camouflage grouper",NULL,Serranidae,NULL,0,17.695,2.958,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Camouflage grouper",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5167,0,Cephalopholis,"Freckled grouper",microprion,"Freckled grouper",NULL,Serranidae,NULL,0,18.751,3.119,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Freckled grouper",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5168,0,Plectorhinchus,"Dotted sweetlips",picus,"Dotted sweetlips",NULL,Haemulidae,NULL,0,16.288,2.733,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Dotted sweetlips",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5169,0,Plectorhinchus,"Giant sweetlips, Two-strip",albovittatus,"Giant sweetlips, Two-strip",NULL,Haemulidae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Giant sweetlips, Two-stripe",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5171,0,Sargocentron,"Yellow-striped squirrelfis",ensifer,"Yellow-striped squirrelfis",NULL,Holocentridae,NULL,0,16.093,2.717,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Yellow-striped squirrelfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5172,0,Lutjanus,"Mangrove red snapper",argentimaculatus,"Mangrove red snapper",NULL,Lutjanidae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Mangrove red snapper",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5173,0,Gnathanodon,"Golden trevally",speciosus,"Golden trevally",NULL,Carangidae,NULL,0,18.169,3.096,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Golden trevally",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5174,0,"Leiognathus, Aurigequula","Striped ponyfish",spp.,"Striped ponyfish",NULL,Leiognathidae,NULL,0,15.260,2.566,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Striped ponyfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5175,0,Gymnocranius,"Grey large-eye bream",griseus,"Grey large-eye bream",NULL,Lethrinidae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Grey large-eye bream",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5177,0,Plectropomus,"Spotted coral grouper",maculatus,"Spotted coral grouper",NULL,Serranidae,NULL,0,18.976,3.156,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Spotted coral grouper",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5178,0,Rastrelliger,"Long-jawed mackerel",kanagurta,"Long-jawed mackerel",NULL,Scombridae,NULL,0,12.041,1.986,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Long-jawed mackerel",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5182,0,Gerres,"Slender/Oblong silver-bidd",oblongus,"Slender/Oblong silver-bidd",NULL,Gerreidae,NULL,0,0.000,0.000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Slender/Oblong silver-biddy",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
5183,0,Chaetodon,"Lined butterflyfish",lineolatus,"Lined butterflyfish",NULL,Chaetodontidae,NULL,0,11.674,1.961,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Lined butterflyfish",NULL,"2021-09-02 15:06:18",NULL,A_SPEC,"2021-09-02 15:06:18",data_loader
